id,path,name,position,language,loc,words,keywords/globals.json,loop_statements,loop_nestings,if_statements,if_nestings,functions_calls,function_calls_nestings,params,param_kw_match,parse_error
557723563,projects/0/557723563-1fdc54433fb6188e570b0247e17c746597ecab89/python-hacked-bluetickhrm-1fdc544/venv/Lib/site-packages/jinja2/loaders.py.functions/636-5,load,636:5,python,26,70,4,0,0,2,1,6,1,0,0,none
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/compiler/pycodegen.py.functions/136-5,__init__,136:5,python,5,20,1,1,1,0,0,3,1,0,0,none
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/compiler/pycodegen.py.functions/144-5,getLocals,144:5,python,5,21,1,1,1,1,1,3,1,0,0,none
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/compiler/pycodegen.py.functions/153-5,visitGlobal,153:5,python,3,13,1,1,1,0,0,1,1,0,0,none
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/compiler/pycodegen.py.functions/1066-5,visitExec,1066:5,python,11,38,2,0,0,2,1,6,1,0,0,none
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB2/SourceCode/LAB2/venv/Lib/locale.py.functions/1612-1,_print_locale,1612:1,python,55,168,1,4,1,1,1,40,2,0,0,none
829743320,projects/0/829743320-491e7bcdf5c41f698e5ea5ed25c5d225e71c9e42/physwizz-A245-U-u5-491e7bc/prebuilts/build-tools/common/py3-stdlib/profile.py.functions/59-5,runctx,59:5,python,8,26,2,0,0,0,0,3,1,0,0,none
829743320,projects/0/829743320-491e7bcdf5c41f698e5ea5ed25c5d225e71c9e42/physwizz-A245-U-u5-491e7bc/prebuilts/build-tools/common/py3-stdlib/profile.py.functions/93-1,runctx,93:1,python,7,43,2,0,0,0,0,2,2,0,0,none
829743320,projects/0/829743320-491e7bcdf5c41f698e5ea5ed25c5d225e71c9e42/physwizz-A245-U-u5-491e7bc/prebuilts/build-tools/common/py3-stdlib/profile.py.functions/418-5,runctx,418:5,python,8,24,2,0,0,0,0,4,1,0,0,none
829743320,projects/0/829743320-491e7bcdf5c41f698e5ea5ed25c5d225e71c9e42/physwizz-A245-U-u5-491e7bc/prebuilts/build-tools/common/py3-stdlib/profile.py.functions/488-5,_calibrate_inner,488:5,python,61,142,1,3,1,6,1,20,2,0,0,none
557723563,projects/0/557723563-1fdc54433fb6188e570b0247e17c746597ecab89/python-hacked-bluetickhrm-1fdc544/venv/Lib/site-packages/setuptools/sandbox.py.functions/36-1,_execfile,36:1,python,11,37,3,0,0,1,1,4,1,0,0,none
557723563,projects/0/557723563-1fdc54433fb6188e570b0247e17c746597ecab89/python-hacked-bluetickhrm-1fdc544/venv/Lib/site-packages/bs4/__init__.py.functions/122-5,__init__,122:5,python,230,888,3,1,1,22,4,42,2,0,0,none
3975068,projects/0/3975068-2839da1d5215b80ded58ada167c310da4cc9f41a/collective-collective.portlet.actions-2839da1/collective/portlet/actions/locales/updatelocales.py.functions/215-5,get,215:5,python,60,140,1,1,1,7,1,12,2,0,0,none
514691046,projects/0/514691046-8142f28146506924955566d25a5bc74bfae6e694/byrongomezjr-npr_podcast_content_aggregator-8142f28/.venv/lib/python3.9/site-packages/pip/_vendor/pygments/unistring.py.functions/82-1,combine,82:1,python,2,11,1,0,0,0,0,2,2,0,0,none
514691046,projects/0/514691046-8142f28146506924955566d25a5bc74bfae6e694/byrongomezjr-npr_podcast_content_aggregator-8142f28/.venv/lib/python3.9/site-packages/pip/_vendor/pygments/unistring.py.functions/86-1,allexcept,86:1,python,5,20,1,1,1,0,0,3,2,0,0,none
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_importhooks.py.functions/234-5,testImpWrapper,234:5,python,15,65,1,3,2,1,1,10,2,0,0,none
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_warnings.py.functions/47-5,setUp,47:5,python,13,33,2,0,0,3,1,6,2,0,0,none
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_warnings.py.functions/551-5,test_filename_none,551:5,python,11,35,1,0,0,0,0,4,1,0,0,none
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/sqlite3/test/userfunctions.py.functions/155-5,CheckFuncRefCount,155:5,python,11,30,1,0,0,0,0,5,1,0,0,none
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB2/SourceCode/LAB2/venv/Lib/os.py.functions/37-1,_exists,37:1,python,2,7,1,0,0,0,0,1,1,0,0,none
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_code.py.functions/118-5,test_basic,118:5,python,21,45,1,0,0,0,0,9,3,0,0,none
