id,path,name,latest_commit,files,loc,words,files_with_kw,files_with_keywords/global.json,files_with_keywords/nonlocal.json,files_with_keywords/globals.json,files_with_keywords/locals.json,files_with_keywords/inspect.json,files_with_keywords/import.json,files_with_keywords/from_import.json,files_with_keywords/builtins.json,loc_with_kw,loc_of_files_with_keywords/global.json,loc_of_files_with_keywords/nonlocal.json,loc_of_files_with_keywords/globals.json,loc_of_files_with_keywords/locals.json,loc_of_files_with_keywords/inspect.json,loc_of_files_with_keywords/import.json,loc_of_files_with_keywords/from_import.json,loc_of_files_with_keywords/builtins.json,words_with_kw,words_of_files_with_keywords/global.json,words_of_files_with_keywords/nonlocal.json,words_of_files_with_keywords/globals.json,words_of_files_with_keywords/locals.json,words_of_files_with_keywords/inspect.json,words_of_files_with_keywords/import.json,words_of_files_with_keywords/from_import.json,words_of_files_with_keywords/builtins.json,keywords/global.json,keywords/nonlocal.json,keywords/globals.json,keywords/locals.json,keywords/inspect.json,keywords/import.json,keywords/from_import.json,keywords/builtins.json
674225449,projects/0/674225449-1d55f86b62ffdbab9e6d36e7007d6e15a271d54e,viniciusccosta/AutoVerseReadme,1d55f86b62ffdbab9e6d36e7007d6e15a271d54e,1,105,280,1,0,0,0,0,0,1,1,0,105,0,0,0,0,0,105,105,0,280,0,0,0,0,0,280,280,0,0,0,0,0,0,2,3,0
186143409,projects/0/186143409-c23a80b89a6cadd061310091d4025d77485c16f7,anudeepk17/Yolov3,c23a80b89a6cadd061310091d4025d77485c16f7,1,892,3592,1,1,0,0,0,0,1,1,0,892,892,0,0,0,0,892,892,0,3592,3592,0,0,0,0,3592,3592,0,2,0,0,0,0,18,3,0
830452709,projects/0/830452709-d10cc8b9a5f5aff713acb6a88b76127dc3f44b8d,Maks2811/CSV_python_analyzing,d10cc8b9a5f5aff713acb6a88b76127dc3f44b8d,1,149,560,1,0,0,0,0,0,1,1,0,149,0,0,0,0,0,149,149,0,560,0,0,0,0,0,560,560,0,0,0,0,0,0,2,1,0
382305731,projects/0/382305731-4335715712db7bdde9c884f802d374f6b8386a53,Explore-AI/load-shortfall-regression-predict-api,4335715712db7bdde9c884f802d374f6b8386a53,4,261,1045,4,0,0,0,0,0,4,2,0,261,0,0,0,0,0,261,96,0,1045,0,0,0,0,0,1045,388,0,0,0,0,0,0,12,3,0
599757778,projects/0/599757778-5086eeef821f3ad0e17c356d8f1ab617cbbc41d1,SmartIsrael/alu-higher_level_programming,5086eeef821f3ad0e17c356d8f1ab617cbbc41d1,178,4230,14012,63,0,0,0,0,0,52,26,0,1853,0,0,0,0,0,1495,1110,0,6368,0,0,0,0,0,5257,3943,0,0,0,0,0,0,74,69,0
101086453,projects/0/101086453-49257ccbae0a73e88e32f5351f03eb814950f4f3,JeffersonCarvalh0/django-disciplines-crud,49257ccbae0a73e88e32f5351f03eb814950f4f3,14,333,1017,11,0,0,0,0,0,4,10,0,333,0,0,0,0,0,192,206,0,1017,0,0,0,0,0,633,684,0,0,0,0,0,0,6,19,0
662226039,projects/0/662226039-3ba9fd3524d8fceff82fb1bc9957242de09f8482,sufyanserdah/MyFirstDjangoProject,3ba9fd3524d8fceff82fb1bc9957242de09f8482,1466,531753,1982513,1335,44,14,33,36,2,992,1262,2,506187,51497,42845,29186,59956,278,386455,500071,72,1878849,194821,159950,118687,220522,1088,1489877,1840793,200,76,16,67,58,2,3761,7212,2
175991844,projects/0/175991844-813e58b43effa8848722d1503837603f18aebd6a,dspray95/open-recipe,813e58b43effa8848722d1503837603f18aebd6a,2442,761179,2886153,2210,91,1,44,21,1,1475,2018,2,707973,44745,2989,29865,9877,908,575542,684058,1077,2601445,171839,11239,107447,37863,3033,2130008,2506554,4988,152,1,81,60,1,4797,11300,2
46643501,projects/0/46643501-5e8ceadf5708a525287357f83ca927edd519b0dd,justincely/disk_detective_data,5e8ceadf5708a525287357f83ca927edd519b0dd,3,513,1508,3,0,0,0,0,0,3,3,0,513,0,0,0,0,0,513,513,0,1508,0,0,0,0,0,1508,1508,0,0,0,0,0,0,12,15,0
573055077,projects/0/573055077-8ac0389b2d584203870b1487475792bfa36acf31,ThomSullivan/Bacon,8ac0389b2d584203870b1487475792bfa36acf31,73,2037,6696,62,0,0,0,0,0,16,62,0,2037,0,0,0,0,0,1172,2037,0,6696,0,0,0,0,0,3930,6696,0,0,0,0,0,0,24,140,0
