id,name,language,loc,words,keywords/globals.json,keywords/builtins.json,keywords/global.json,keywords/inspect.json,keywords/locals.json,keywords/nonlocal.json
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/setuptools/command/setopt.py,python,149,542,0,0,7,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/setuptools/command/bdist_egg.py,python,456,1771,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/setuptools/dist.py,python,1150,4529,0,0,4,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/__init__.py,python,111,594,1,0,0,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/pep517/in_process/_in_process.py,python,363,1087,1,0,0,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/html5lib/_tokenizer.py,python,1735,6618,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/requests/status_codes.py,python,123,351,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/distlib/manifest.py,python,393,1633,0,0,6,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/distlib/resources.py,python,358,1183,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/distlib/compat.py,python,1122,4554,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/distlib/_backport/tarfile.py,python,2607,10338,0,0,7,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/distlib/_backport/sysconfig.py,python,786,2935,7,0,3,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/distlib/wheel.py,python,1053,4216,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/pkg_resources/__init__.py,python,3296,11796,7,0,2,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/six.py,python,998,3441,1,0,0,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/distro.py,python,1386,5511,0,0,2,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/certifi/core.py,python,76,381,0,0,4,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/urllib3/util/connection.py,python,150,612,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/urllib3/util/wait.py,python,153,711,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/urllib3/util/timeout.py,python,268,1285,0,0,2,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/urllib3/packages/six.py,python,1077,3441,1,0,0,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/colorama/initialise.py,python,80,208,0,0,3,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/pyparsing.py,python,7107,29202,0,0,2,0,0,2
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/req/req_install.py,python,891,3352,0,0,2,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/utils/virtualenv.py,python,104,414,0,0,3,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/utils/egg_link.py,python,75,271,0,0,3,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/utils/setuptools_build.py,python,167,480,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/utils/deprecation.py,python,120,394,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/utils/temp_dir.py,python,246,844,0,0,3,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/network/auth.py,python,323,1395,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/configuration.py,python,367,1425,0,0,9,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/wheel_builder.py,python,375,1195,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/locations/base.py,python,52,197,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/resolution/resolvelib/factory.py,python,701,2452,0,0,4,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/cli/parser.py,python,292,1133,1,0,2,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/cli/cmdoptions.py,python,1010,3134,0,0,4,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/cli/main_parser.py,python,87,275,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/commands/__init__.py,python,127,342,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/commands/list.py,python,361,1082,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/commands/freeze.py,python,97,270,0,0,1,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/commands/configuration.py,python,266,929,0,0,5,0,0,0
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/commands/debug.py,python,202,662,1,0,3,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab01/tutorial/util.py,python,696,2814,1,0,3,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab01/tutorial/textDisplay.py,python,85,283,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab02/usearch/graphicsDisplay.py,python,679,3039,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab02/usearch/searchAgents.py,python,542,2663,4,0,0,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab02/usearch/game.py,python,729,2657,0,0,2,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab02/usearch/util.py,python,672,2811,1,0,3,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab02/usearch/pacmanAgents.py,python,52,264,1,0,0,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab02/usearch/graphicsUtils.py,python,402,1463,0,0,17,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab02/usearch/layout.py,python,150,696,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab02/usearch/textDisplay.py,python,81,279,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/graphicsDisplay.py,python,738,3038,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/game.py,python,778,2678,0,0,2,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/graphicsCrawlerDisplay.py,python,333,1246,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/util.py,python,743,46415,1,0,3,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/pacmanAgents.py,python,63,264,1,0,0,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/graphicsUtils.py,python,451,1462,0,0,17,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/qlearningAgents.py,python,186,714,1,0,0,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/graphicsGridworldDisplay.py,python,349,1531,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/layout.py,python,164,700,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/textDisplay.py,python,85,279,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab03/isearch/graphicsDisplay.py,python,679,3039,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab03/isearch/searchAgents.py,python,634,2918,4,0,0,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab03/isearch/game.py,python,729,2657,0,0,2,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab03/isearch/util.py,python,672,2811,1,0,3,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab03/isearch/pacmanAgents.py,python,52,264,1,0,0,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab03/isearch/graphicsUtils.py,python,402,1463,0,0,17,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab03/isearch/layout.py,python,150,696,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab03/isearch/textDisplay.py,python,81,279,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent/graphicsDisplay.py,python,738,3038,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent/multiAgents.py,python,379,1705,1,0,0,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent/searchAgents.py,python,634,2918,4,0,0,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent/game.py,python,778,2678,0,0,2,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent/util.py,python,717,2824,1,0,3,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent/pacmanAgents.py,python,63,264,1,0,0,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent/graphicsUtils.py,python,451,1462,0,0,17,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent/layout.py,python,164,700,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent/textDisplay.py,python,85,279,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent_sol/multiagent/graphicsDisplay.py,python,738,3038,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent_sol/multiagent/multiAgents.py,python,373,1693,1,0,0,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent_sol/multiagent/game.py,python,778,2678,0,0,2,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent_sol/multiagent/util.py,python,717,2824,1,0,3,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent_sol/multiagent/pacmanAgents.py,python,63,264,1,0,0,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent_sol/multiagent/graphicsUtils.py,python,451,1462,0,0,17,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent_sol/multiagent/layout.py,python,164,700,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Practice/multiagent_sol/multiagent/textDisplay.py,python,85,279,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab05/multiagent/graphicsDisplay.py,python,738,3038,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab05/multiagent/multiAgents.py,python,411,1479,1,0,0,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab05/multiagent/game.py,python,778,2678,0,0,2,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab05/multiagent/util.py,python,717,2824,1,0,3,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab05/multiagent/pacmanAgents.py,python,63,264,1,0,0,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab05/multiagent/graphicsUtils.py,python,451,1462,0,0,17,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab05/multiagent/layout.py,python,164,700,0,0,1,0,0,0
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab05/multiagent/textDisplay.py,python,85,279,0,0,1,0,0,0
220156306,tot_projects/0/220156306-ece876bfae32c5051a3749e53bec65df90261891/napoler-Synonymous-sentence-ece876b/train.py,python,272,911,0,0,3,0,0,0
405153059,tot_projects/0/405153059-2ccc80789143d7361a14735d5884830688a4e4b4/microsoft-building-damage-assessment-cnn-siamese-2ccc807/train/train.py,python,704,3177,0,0,4,0,0,0
405153059,tot_projects/0/405153059-2ccc80789143d7361a14735d5884830688a4e4b4/microsoft-building-damage-assessment-cnn-siamese-2ccc807/inference/inference.py,python,344,1808,0,0,1,0,0,0
363120109,tot_projects/0/363120109-da3e28f576ba284ffdfc498c8eab2d63c7420f83/devineniraghava-Recirculation-da3e28f/Recirculation.py,python,491,2848,0,0,9,0,0,0
455259988,tot_projects/0/455259988-0a8dd8033445129876aa932c0de04b98185afb5e/andrebsilva-python-learn-0a8dd80/Part_01/004-Variables/01_var_definition.py,python,51,82,0,0,1,0,0,1
455259988,tot_projects/0/455259988-0a8dd8033445129876aa932c0de04b98185afb5e/andrebsilva-python-learn-0a8dd80/Part_03/003-Built-In/37_locals.py,python,16,34,1,0,1,0,0,0
455259988,tot_projects/0/455259988-0a8dd8033445129876aa932c0de04b98185afb5e/andrebsilva-python-learn-0a8dd80/Part_03/003-Built-In/36_globals.py,python,18,39,5,0,1,0,0,0
455259988,tot_projects/0/455259988-0a8dd8033445129876aa932c0de04b98185afb5e/andrebsilva-python-learn-0a8dd80/Part_03/002-Lambda/01_no_parameter.py,python,8,19,2,0,1,0,0,0
190599005,tot_projects/0/190599005-bf28484686af5d191c4295503f89b1890f211d3a/OspreyInterns-ReportGeneration-bf28484/mississippi_sales_data.py,python,196,897,0,0,1,0,0,0
190599005,tot_projects/0/190599005-bf28484686af5d191c4295503f89b1890f211d3a/OspreyInterns-ReportGeneration-bf28484/rods_rockin_data.py,python,608,2392,0,0,2,0,0,0
190599005,tot_projects/0/190599005-bf28484686af5d191c4295503f89b1890f211d3a/OspreyInterns-ReportGeneration-bf28484/sales_data.py,python,203,911,0,0,1,0,0,0
190599005,tot_projects/0/190599005-bf28484686af5d191c4295503f89b1890f211d3a/OspreyInterns-ReportGeneration-bf28484/DyeMinish_data.py,python,641,2816,0,0,3,0,0,0
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/pisak/__init__.py,python,37,88,0,0,2,0,0,0
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/pisak/app_manager.py,python,190,606,0,0,1,0,0,0
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/pisak/blog/wordpress.py,python,385,1424,0,0,1,0,0,0
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/pisak/application.py,python,249,854,0,0,1,0,0,0
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/pisak/arg_parser.py,python,32,100,0,0,1,0,0,0
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/pisak/hooks.py,python,91,307,0,0,1,0,0,0
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/pisak/dirs.py,python,394,1639,0,0,1,0,0,0
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/pisak/scanning.py,python,1171,3428,0,0,0,0,0,1
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/pisak/unit.py,python,110,310,0,0,1,0,0,0
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/eyetracker/camera/hpe/marker-detector/logger.py,python,66,236,0,0,1,0,0,0
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/eyetracker/camera/hpe/marker-detector/marker_detector/tests/test_corners_position.py,python,206,817,0,0,6,0,0,0
707007935,tot_projects/0/707007935-41883daa0af4cbca591c985721c84a0f00bc00e1/daixd5520-LLM-benchmark-41883da/LLaMA2-7B-chat/example_chat_completion.py,python,59,175,0,0,1,0,0,0
707007935,tot_projects/0/707007935-41883daa0af4cbca591c985721c84a0f00bc00e1/daixd5520-LLM-benchmark-41883da/ChatGLM2-6B/cli_demo.py,python,88,362,0,0,2,0,0,0
707007935,tot_projects/0/707007935-41883daa0af4cbca591c985721c84a0f00bc00e1/daixd5520-LLM-benchmark-41883da/Baichuan2-7b-chat/modeling_baichuan.py,python,817,3108,0,0,1,0,0,0
710344635,tot_projects/0/710344635-e68a761565e967d9b31efc2b8dc83b75f9461265/Rahdyce-Robotics--e68a761/PRODUCTION/FLAGBOAT.py,python,128,554,0,0,2,0,0,0
710344635,tot_projects/0/710344635-e68a761565e967d9b31efc2b8dc83b75f9461265/Rahdyce-Robotics--e68a761/PRODUCTION/FLAGSHIP.py,python,194,1206,0,0,1,0,0,0
